"","state","county","communityname","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct12t29","agePct16t24","agePct65up","numbUrban","pctUrban","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","OtherPerCap","HispPerCap","NumUnderPov","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","TotalPctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","NumIlleg","PctIlleg","NumImmig","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","OwnOccLowQuart","OwnOccMedVal","OwnOccHiQuart","RentLowQ","RentMedian","RentHighQ","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","NumInShelters","NumStreet","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","FTPolicePerPop","FTPoliceFieldPerPop","RacialMatchCommPol","PctPolicWhite","PctPolicBlack","PctPolicHisp","PctPolicAsian","PctPolicMinor","OfficAssgnDrugUnits","PolicAveOTWorked","LandArea","PopDens","PctUsePubTrans","PolicCars","PolicOperBudg","PctPolicOnPatr","GangUnitDeploy","PolicBudgPerPop","ViolentCrimesPerPop"
"152","48",NA,"Humblecity",0,0.39,0.15,0.73,0.15,0.22,0.48,0.62,0.4,0.23,0.02,1,0.26,0.73,0.18,0.23,0.24,0.2,0.18,0.28,0.27,0.28,0.28,0.2,0.31,0.25,0.29,0.01,0.22,0.32,0.39,0.21,0.3,0.69,0.21,0.26,0.35,0.29,0.89,0.38,0.88,0.92,0.49,0.51,0.53,0.71,0.28,0.48,0.56,0,0.12,0.01,0.4,0.44,0.49,0.78,0.18,0.17,0.17,0.25,0.8,0.26,0.25,0.21,0.4,0.55,0.37,0.22,0.28,0.71,0,0.03,0.59,0.2,0.13,0.49,0.83,0.27,0,0.12,0.11,0.1,0.29,0.27,0.26,0.28,0.3,0.28,0.51,0,0,0.19,0.6,0.21,0.59,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.1,0.06,NA,NA,NA,NA,NA,0.32
"153","48",NA,"Grovescity",0.01,0.43,0.07,0.92,0.03,0.12,0.36,0.39,0.22,0.52,0.03,1,0.32,0.44,0.17,0.52,0.58,0.16,0.63,0.31,0.29,0.28,0.27,0.33,0.09,0.34,0.31,0.01,0.22,0.21,0.32,0.18,0.28,0.3,0.53,0.36,0.41,0.31,0.43,0.19,0.38,0.42,0.42,0.74,0.74,0.92,0.77,0.44,0.28,0,0.03,0,0.17,0.12,0.19,0.29,0.02,0.01,0.02,0.03,0.87,0.06,0.16,0.17,0.46,0.44,0.48,0.71,0.15,0.44,0.5,0.01,0.83,0.72,0.15,0.65,0.38,0.22,0.39,0.06,0.05,0.05,0.23,0.21,0.21,0.26,0.33,0.13,0.31,0,0,0.05,0.77,0.75,0.86,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.26,0,NA,NA,NA,NA,NA,0.06
"154","6",NA,"Carpinteriacity",0.01,0.51,0.01,0.72,0.13,0.68,0.43,0.5,0.35,0.4,0.02,1,0.38,0.58,0.55,0.48,0.47,0.25,0.36,0.4,0.36,0.39,0.34,0.22,0.34,0.25,0.31,0.01,0.14,0.35,0.4,0.36,0.19,0.66,0.3,0.38,0.35,0.37,0.58,0.51,0.66,0.64,0.58,0.61,0.57,0.72,0.47,0.62,0.77,0,0.11,0.02,0.5,0.55,0.56,0.63,0.65,0.63,0.59,0.6,0.47,0.72,0.54,0.47,0.54,0.4,0.71,0.38,0.55,0.7,0,0.03,0.62,0.47,0.05,0.28,0.69,0.19,0.25,0.8,0.78,0.75,0.66,0.71,0.88,0.7,0.74,0.79,0.19,0.04,0,0.56,0.48,0.44,0.61,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.42,0.16,NA,NA,NA,NA,NA,0.2
"155","18",NA,"Wabashcity",0,0.4,0.01,0.97,0.02,0.02,0.38,0.45,0.3,0.51,0,0,0.22,0.57,0.28,0.43,0.57,0.29,0.55,0.24,0.21,0.2,0.01,0.11,0.07,0.15,0.31,0.01,0.3,0.37,0.56,0.14,0.42,0.49,0.96,0.29,0.99,0.18,0.54,0.29,0.56,0.57,0.42,0.65,0.63,0.62,0.59,0.84,0.79,0,0.12,0,0,0.41,0.33,0.28,0,0.03,0.02,0.02,0.96,0.04,0.17,0.17,0.4,0.43,0.35,0.61,0.08,0.44,0.5,0.01,0.82,0.59,0.06,0.52,0.23,0.66,0.22,0.05,0.04,0.04,0.16,0.15,0.14,0.14,0.38,0.07,0.31,0.01,0,0.03,0.81,0.62,0.82,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.19,0.02,NA,NA,NA,NA,NA,0.08
"156","34","13","EastOrangecity",0.1,0.46,1,0,0.04,0.07,0.42,0.51,0.33,0.35,0.12,1,0.25,0.56,0.17,0.19,0.44,0.72,0.33,0.29,0.25,0.33,0.32,0.23,0.46,0.26,0.35,0.12,0.47,0.34,0.53,0.22,0.81,0.46,0.32,0.63,0.47,0.3,0.84,0.78,0.83,0.87,0.69,0,0,0,0.02,0.6,0.61,0.22,1,0.06,0.37,0.47,0.59,0.66,0.33,0.38,0.42,0.44,0.82,0.13,0.7,0.53,0.47,0.82,0.4,0.13,0.49,0.82,0,0.09,0.76,0.08,0.56,0.46,0.21,0.55,0.58,0.25,0.27,0.27,0.41,0.43,0.48,0.42,0.6,0.61,0.76,0.2,0.05,0.38,0.53,0.61,0.84,0.76,0.33,0.36,0.22,0.1,1,0.05,0,1,0.07,0.28,0.01,1,1,0.05,0.03,0.61,0.5,0.23,1
"157","48",NA,"Hurstcity",0.04,0.43,0.05,0.9,0.07,0.09,0.39,0.46,0.29,0.27,0.05,1,0.43,0.76,0.33,0.51,0.31,0.14,0.41,0.43,0.39,0.39,0.22,0.25,0.26,0.28,0.34,0.02,0.19,0.11,0.22,0.35,0.32,0.68,0.4,0.24,0.27,0.44,0.54,0.28,0.62,0.61,0.41,0.67,0.67,0.69,0.68,0.64,0.66,0.01,0.11,0.01,0.36,0.49,0.48,0.58,0.09,0.11,0.1,0.11,0.9,0.06,0.14,0.15,0.46,0.48,0.45,0.55,0.14,0.37,0.5,0.05,0.71,0.55,0.01,0.37,0.65,0.24,0.12,0.17,0.17,0.17,0.32,0.31,0.35,0.31,0.37,0.27,0.24,0,0,0.11,0.56,0.47,0.61,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.28,0.01,NA,NA,NA,NA,NA,0.35
"158","44","7","Burrillvilletown",0.01,0.65,0,1,0.01,0.01,0.4,0.44,0.25,0.36,0,0.02,0.42,0.66,0.27,0.42,0.46,0.18,0.53,0.4,0.28,0.26,0.19,0.24,0.33,0.36,0.6,0.01,0.13,0.47,0.51,0.24,0.38,0.55,0.53,0.53,0.52,0.31,0.31,0.34,0.24,0.28,0.6,0.84,0.84,0.9,0.75,0.69,0.77,0,0.12,0,0,0.06,0.05,0.06,0,0.01,0.01,0.01,0.87,0.05,0.22,0.24,0.64,0.7,0.38,0.78,0.08,0.41,0.5,0.02,0.7,0.73,0.12,0.68,0.52,0.04,0.45,0.32,0.31,0.3,0.23,0.32,0.4,0.34,0.53,0.69,0.54,0,0,0.06,0.77,0.65,0.84,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.02,0.02,NA,NA,NA,NA,NA,0.04
"159","48",NA,"Burlesoncity",0.01,0.57,0,0.97,0.04,0.06,0.47,0.5,0.3,0.23,0,0,0.36,0.74,0.55,0.38,0.3,0.17,0.3,0.33,0.25,0.23,0.27,0.37,0.49,0.32,0.28,0.01,0.16,0.19,0.41,0.16,0.38,0.59,0.57,0.32,0.45,0.32,0.42,0.23,0.52,0.49,0.54,0.75,0.74,0.85,0.67,0.63,0.64,0,0.05,0,0,0,0,0,0,0,0,0,0.94,0.02,0.17,0.2,0.61,0.59,0.6,0.67,0.12,0.19,0.5,0.01,0.81,0.68,0.33,0.47,0.75,0.22,0.07,0.12,0.1,0.09,0.32,0.32,0.34,0.4,0.44,0.42,0.39,0,0,0.02,0.74,0.54,0.55,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.08,0,NA,NA,NA,NA,NA,0.07
"160","6",NA,"Cerritoscity",0.07,0.9,0.15,0.12,1,0.23,0.62,0.53,0.41,0.16,0.08,1,0.78,0.85,0.35,0.58,0.14,0.27,0.26,0.69,0.47,0.53,0.51,0.45,0.39,0.53,0.6,0.02,0.09,0.12,0.16,0.6,0.18,0.66,0.48,0.38,0.19,0.63,0.19,0.48,0.28,0.25,0.89,0.86,0.8,0.87,0.83,0.51,0.6,0.01,0.09,0.13,0.26,0.31,0.44,0.51,0.65,0.7,0.89,0.95,0.2,0.45,0.61,0.69,0.99,0.93,0.99,0.81,0.5,0.18,0.5,0.02,0.94,0.83,0.05,0.26,0.73,0.01,0.12,0.86,0.82,0.82,0.98,1,1,1,0.62,0.58,0.11,0,0,1,0.37,0.71,0.77,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.52,0.05,NA,NA,NA,NA,NA,0.37
"161","29",NA,"Crestwoodcity",0,0.35,0.01,0.98,0.05,0.01,0.24,0.29,0.17,0.65,0.02,1,0.48,0.55,0.22,0.85,0.64,0.07,0.69,0.47,0.46,0.44,0.35,0.21,0.41,0.43,0.31,0,0.07,0.18,0.27,0.47,0.23,0.48,0.33,0.49,0.15,0.62,0.22,0.24,0.31,0.28,0.34,0.86,0.89,0.91,0.83,0.32,0.46,0,0.04,0,0.04,0.03,0.04,0.14,0.01,0.01,0.01,0.03,0.94,0.06,0.12,0.13,0.4,0.38,0.28,0.94,0.02,0.22,0.5,0,0.96,0.92,0.09,0.27,0.4,0.02,0,0.21,0.2,0.19,0.38,0.33,0.38,0.34,0.58,0.09,0.18,0,0,0.1,0.76,0.91,0.83,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.29,0.07,NA,NA,NA,NA,NA,0.05
"162","51","510","Alexandriacity",0.16,0.15,0.43,0.53,0.26,0.18,0.16,0.58,0.3,0.3,0.18,1,0.49,0.77,0.19,0.59,0.19,0.13,0.4,0.54,0.7,0.85,0.36,0.39,0.38,0.33,0.44,0.07,0.18,0.2,0.21,0.8,0.17,0.82,0.06,0.55,0.13,0.84,0.7,0.71,0.68,0.71,0.28,0.44,0.44,0.59,0.32,0.7,0.73,0.1,0.59,0.12,0.64,0.72,0.79,0.8,0.73,0.72,0.71,0.66,0.68,0.32,0.23,0.13,0.14,0.14,0.22,0.22,0.23,0.81,0,0.26,0.65,0.25,0.04,0.09,0.5,0.13,0.2,0.52,0.61,0.7,0.71,0.66,0.79,0.63,0.44,0.51,0.26,0.22,0,0.48,0.15,0.29,0.19,0.03,0.21,0.25,0.65,0.75,0.31,0.04,0.22,0.26,0.1,0.57,0.04,0.61,1,0.13,0.07,0.71,0,0.27,0.27
"163","51","790","Stauntoncity",0.02,0.41,0.25,0.8,0.02,0.01,0.38,0.44,0.31,0.56,0,0,0.23,0.47,0.27,0.46,0.61,0.35,0.63,0.27,0.27,0.28,0.22,0.09,0.13,0.17,0.23,0.02,0.3,0.47,0.49,0.27,0.18,0.37,0.36,0.6,0.51,0.36,0.7,0.38,0.53,0.63,0.31,0.55,0.49,0.48,0.54,0.54,0.68,0.01,0.24,0,0.57,0.61,0.5,0.61,0.06,0.06,0.04,0.05,0.96,0.03,0.1,0.1,0.29,0.31,0.29,0.54,0.05,0.46,0.5,0.03,0.78,0.53,0.11,0.62,0.4,0.49,0.24,0.11,0.11,0.12,0.17,0.2,0.21,0.21,0.36,0.18,0.35,0.02,0,0.04,0.74,0.5,0.47,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.1,0.01,NA,NA,NA,NA,NA,0.07
"164","47",NA,"Clevelandcity",0.03,0.37,0.14,0.88,0.03,0.02,0.49,0.54,0.42,0.48,0,0,0.19,0.5,0.23,0.35,0.52,0.41,0.38,0.22,0.24,0.24,0.2,0.12,0.25,0.31,0.4,0.05,0.46,0.64,0.59,0.26,0.33,0.44,0.78,0.38,0.69,0.38,0.56,0.34,0.57,0.59,0.36,0.59,0.58,0.59,0.62,0.52,0.55,0.02,0.25,0,0.41,0.4,0.45,0.44,0.04,0.04,0.04,0.03,0.96,0.05,0.12,0.12,0.35,0.4,0.33,0.46,0.1,0.54,0.5,0.05,0.67,0.45,0.02,0.23,0.63,0.52,0.21,0.09,0.1,0.12,0.12,0.15,0.16,0.16,0.4,0.37,0.39,0,0,0.04,0.64,0.47,0.63,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.13,0,NA,NA,NA,NA,NA,0.36
"165","33","7","Berlincity",0,0.3,0,0.99,0.03,0.01,0.34,0.39,0.24,0.66,0,0,0.22,0.29,0.15,0.53,0.68,0.4,0.62,0.27,0.24,0.23,0.17,0.29,0.19,0.28,0.3,0.01,0.28,0.6,0.62,0.09,0.58,0.32,0.7,0.38,0.73,0.2,0.4,0.35,0.3,0.36,0.33,0.66,0.69,0.59,0.63,0.37,0.57,0,0.13,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0,0.01,0.28,0.15,0.03,0.05,0.32,0.43,0.18,0.59,0.04,0.55,0,0.02,0.65,0.52,0.18,0.63,0,0.29,0.21,0.12,0.12,0.12,0.17,0.2,0.2,0.17,0.55,0.29,0.49,0,0,0.19,0.82,0.8,0.86,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.02,0.01,NA,NA,NA,NA,NA,0.06
"166","47",NA,"Chattanoogacity",0.23,0.33,0.66,0.47,0.06,0.01,0.4,0.47,0.33,0.49,0.24,1,0.17,0.43,0.17,0.31,0.54,0.47,0.43,0.2,0.25,0.32,0.19,0.18,0.26,0.19,0.46,0.24,0.48,0.44,0.54,0.28,0.43,0.38,0.4,0.41,0.5,0.37,0.73,0.44,0.72,0.76,0.4,0.33,0.3,0.36,0.33,0.51,0.47,0.2,0.59,0.02,0.43,0.41,0.49,0.52,0.05,0.04,0.05,0.05,0.96,0.03,0.2,0.17,0.33,0.38,0.31,0.45,0.13,0.63,0,0.39,0.56,0.44,0.33,0.42,0.46,0.43,0.21,0.08,0.08,0.09,0.12,0.18,0.22,0.21,0.45,0.34,0.5,0.09,0,0.05,0.64,0.57,0.76,0.66,0.23,0.27,0.62,0.72,0.42,0.01,0.05,0.31,0.1,0.16,0.34,0.11,0.17,0.51,0.07,0.7,0,0.2,0.81
"167","48",NA,"Alvincity",0.01,0.49,0.04,0.77,0.03,0.4,0.5,0.58,0.39,0.27,0,0,0.28,0.71,0.36,0.35,0.33,0.17,0.3,0.31,0.25,0.28,0.2,0.24,0.14,0.18,0.24,0.02,0.36,0.37,0.45,0.2,0.25,0.56,0.4,0.35,0.4,0.29,0.62,0.34,0.6,0.63,0.56,0.63,0.61,0.56,0.55,0.26,0.38,0.01,0.13,0.01,0.32,0.39,0.38,0.5,0.11,0.12,0.11,0.13,0.7,0.21,0.32,0.3,0.53,0.57,0.5,0.42,0.35,0.59,0,0.05,0.46,0.41,0.1,0.74,0.73,0.56,0.26,0.09,0.09,0.08,0.25,0.23,0.24,0.25,0.32,0.29,0.43,0,0,0.15,0.68,0.46,0.57,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.09,0.02,NA,NA,NA,NA,NA,0.14
"168","25","17","Ashlandtown",0,0.42,0.04,0.93,0.13,0.03,0.25,0.42,0.23,0.3,0.02,0.86,0.65,0.82,0.33,0.65,0.3,0.18,0.35,0.63,0.58,0.55,0.69,0.37,0.67,0.25,0.52,0,0.03,0.11,0.16,0.59,0.3,0.78,0.42,0.43,0.23,0.68,0.42,0.43,0.5,0.48,0.44,0.78,0.79,0.92,0.78,0.57,0.61,0,0.12,0.01,0.15,0.25,0.25,0.26,0.07,0.1,0.09,0.09,0.87,0.08,0.14,0.14,0.45,0.49,0.31,0.74,0.04,0.44,0.5,0.01,0.84,0.7,0.11,0.2,0.65,0.04,0.11,0.46,0.42,0.41,0.53,0.61,0.69,0.65,0.26,0.64,0.86,0,0,0.2,0.69,0.6,0.72,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.08,0.18,NA,NA,NA,NA,NA,0.15
"169","42","21","Johnstowncity",0.03,0.22,0.17,0.86,0.01,0.02,0.35,0.36,0.25,0.81,0.04,1,0.05,0,0.14,0.34,0.84,0.79,0.89,0.1,0.11,0.11,0.14,0.02,0.27,0.02,0.15,0.07,0.72,0.5,0.63,0.1,1,0.03,0.36,0.53,0.58,0.21,0.53,0.47,0.49,0.54,0.36,0.35,0.39,0.33,0.54,0.17,0.18,0.03,0.41,0,0.03,0.07,0.13,0.11,0,0.01,0.01,0.01,0.9,0.04,0.18,0.14,0.24,0.3,0.25,0.36,0.05,0.57,0,0.11,0.38,0.35,0.07,0.68,0,0.54,0.63,0.01,0,0,0.03,0.06,0.05,0.06,0.49,0.2,0.49,0.03,0,0.04,0.97,0.79,0.93,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.4,0.26,NA,NA,NA,NA,NA,0.29
"170","11","1","Washingtoncity",0.96,0.32,1,0,0.11,0.1,0.39,0.56,0.41,0.41,0.96,1,0.32,0.56,0.17,0.37,0.33,0.43,0.53,0.33,0.47,0.98,0.32,0.24,0.38,0.33,0.45,0.88,0.44,0.33,0.46,0.54,0.44,0.5,0.06,0.7,0.19,0.66,0.76,0.91,0.69,0.75,0.51,0,0,0.12,0,0.63,0.64,1,1,0.39,0.57,0.64,0.69,0.69,0.39,0.38,0.37,0.34,0.79,0.16,0.49,0.31,0.27,0.37,0.27,0.24,0.38,0.76,0,1,0.57,0.23,1,0.55,0.17,0.25,0.47,0.25,0.29,0.54,0.33,0.39,0.53,0.35,0.44,0.41,0.37,1,0.3,0.29,0.36,0.57,0.61,0.33,0.85,1,0.94,0,1,0.07,0.14,1,0.73,0.51,0.18,0.83,1,0.65,0.72,0.77,0,0.56,1
"171","24","510","Baltimorecity",1,0.44,1,0.07,0.06,0.02,0.38,0.5,0.33,0.44,1,1,0.21,0.44,0.09,0.27,0.52,0.81,0.51,0.21,0.23,0.37,0.23,0.14,0.29,0.31,0.43,1,0.58,0.51,0.69,0.24,0.61,0.35,0.26,0.56,0.45,0.34,0.78,0.74,0.73,0.79,0.57,0.01,0,0.06,0.03,0.47,0.48,1,1,0.16,0.4,0.41,0.46,0.46,0.09,0.08,0.08,0.07,0.9,0.06,0.5,0.4,0.45,0.47,0.47,0.35,0.21,0.51,0.5,1,0.63,0.36,1,0.62,0.13,0.47,0.45,0.09,0.08,0.09,0.19,0.24,0.27,0.27,0.55,0.34,0.5,0.67,0.89,0.09,0.75,0.65,0.82,0.81,0.4,0.47,0.28,0.56,0.67,0.01,0.06,0.48,0.37,0.18,0.23,0.76,1,0.67,0.58,0.74,0,0.34,1
"172","53",NA,"Bellevuecity",0.12,0.32,0.04,0.8,0.61,0.04,0.34,0.47,0.29,0.33,0.14,1,0.53,0.72,0.27,0.71,0.3,0.12,0.43,0.59,0.64,0.66,0.37,0.29,0.37,0.4,0.56,0.04,0.13,0.06,0.07,0.75,0.13,0.69,0.38,0.37,0.15,0.68,0.45,0.44,0.58,0.54,0.36,0.72,0.76,0.76,0.68,0.36,0.48,0.01,0.09,0.08,0.58,0.53,0.57,0.58,0.54,0.43,0.42,0.4,0.78,0.18,0.17,0.15,0.35,0.45,0.25,0.54,0.11,0.46,0.5,0.09,0.84,0.49,0.03,0.08,0.67,0.05,0.1,0.47,0.5,0.57,0.54,0.51,0.59,0.52,0.54,0.33,0.18,0.01,0.03,0.39,0.33,0.41,0.56,0.42,0.13,0.17,0.89,0.83,0.1,0,1,0.17,0.03,0.24,0.07,0.27,0.38,0.06,0.03,0.86,1,0.16,0.09
"173","37",NA,"Tarborotown",0,0.41,0.62,0.51,0.02,0.01,0.38,0.39,0.23,0.51,0,0,0.21,0.49,0.3,0.33,0.52,0.43,0.45,0.23,0.24,0.31,0.18,0.49,0.05,0.74,0.66,0.01,0.35,0.54,0.62,0.24,0.24,0.47,0.71,0.35,0.71,0.36,0.46,0.35,0.51,0.52,0.44,0.4,0.42,0.53,0.57,0.89,0.87,0.03,0.86,0,0,0,0,0,0,0,0,0,0.97,0.05,0.16,0.15,0.39,0.38,0.42,0.52,0.13,0.48,0.5,0.01,0.76,0.53,0.08,0.59,0.56,0.4,0.04,0.08,0.08,0.09,0.09,0.14,0.15,0.17,0.4,0.33,0.4,0.01,0,0,0.94,0.6,0.78,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.1,0,NA,NA,NA,NA,NA,0.52
"174","22","71","NewOrleanscity",0.78,0.43,1,0,0.12,0.06,0.48,0.53,0.36,0.41,0.79,1,0.11,0.34,0.17,0.28,0.5,0.72,0.39,0.12,0.21,0.5,0.17,0.2,0.17,0.36,0.41,1,0.85,0.45,0.56,0.35,0.86,0.26,0.12,0.65,0.31,0.49,0.7,0.7,0.74,0.75,0.61,0.06,0.07,0.1,0.02,0.47,0.42,1,1,0.14,0.33,0.35,0.42,0.48,0.1,0.09,0.1,0.1,0.88,0.09,0.48,0.38,0.43,0.46,0.44,0.29,0.36,0.7,0,1,0.29,0.3,1,0.67,0.25,0.48,0.53,0.13,0.13,0.14,0.13,0.19,0.22,0.23,0.77,0.58,0.57,0.46,0.25,0.12,0.81,0.59,0.82,0.79,0.28,0.3,0.46,0.36,1,0.02,0.03,0.7,0.26,0.54,0.53,0.23,0.95,0.89,0.26,0.57,0.5,0.22,0.84
"175","12",NA,"Longwoodcity",0.01,0.56,0.04,0.92,0.11,0.11,0.43,0.46,0.28,0.32,0.02,1,0.39,0.65,0.11,0.5,0.38,0.15,0.41,0.35,0.31,0.3,0.31,0.44,0.49,0.17,0.25,0,0.1,0.18,0.29,0.33,0.23,0.61,0.28,0.29,0.3,0.44,0.48,0.33,0.58,0.56,0.51,0.72,0.71,0.74,0.77,0.6,0.58,0,0.16,0.01,0.45,0.59,0.62,0.59,0.23,0.27,0.25,0.22,0.82,0.12,0.23,0.24,0.57,0.54,0.6,0.64,0.12,0.25,0.5,0.01,0.75,0.66,0.07,0.45,0.81,0.14,0.03,0.19,0.18,0.17,0.49,0.48,0.62,0.59,0.66,0.54,0.33,0,0,0.21,0.17,0.35,0.35,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.21,0,NA,NA,NA,NA,NA,0.2
"176","51","660","Harrisonburgcity",0.03,0.61,0.13,0.87,0.09,0.03,1,1,1,0.31,0,0,0.23,0.66,0.29,0.53,0.38,0.26,0.3,0.27,0.22,0.22,0.2,0.19,0.13,0.17,0.17,0.05,0.57,0.35,0.39,0.46,0.26,0.37,0.34,0.61,0.38,0.46,0.32,0.97,0.31,0.33,0.3,0.54,0.58,0.61,0.63,0.57,0.6,0.01,0.33,0,0.8,0.78,0.75,0.74,0.14,0.12,0.1,0.09,0.93,0.06,0.11,0.11,0.34,0.36,0.38,0.26,0.06,0.5,0.5,0.03,0.8,0.27,0.08,0.3,0.71,0.36,0.09,0.18,0.19,0.21,0.24,0.27,0.31,0.27,0.47,0.46,0.21,0,0,0.07,0.54,0.21,0.05,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.15,0.11,NA,NA,NA,NA,NA,0.06
"177","12",NA,"Sarasotacity",0.07,0.22,0.32,0.73,0.04,0.09,0.27,0.37,0.25,0.82,0.08,1,0.22,0.25,0.15,0.52,0.76,0.26,0.58,0.24,0.38,0.43,0.17,0.17,0.18,0.24,0.32,0.06,0.34,0.26,0.4,0.33,0.26,0.35,0.16,0.41,0.28,0.37,0.85,0.44,0.77,0.84,0.22,0.26,0.26,0.29,0.24,0.62,0.68,0.04,0.4,0.02,0.24,0.3,0.32,0.36,0.11,0.12,0.12,0.12,0.86,0.09,0.15,0.11,0.2,0.15,0.31,0.43,0.18,0.8,0,0.22,0.34,0.47,0.22,0.29,0.58,0.48,0.17,0.14,0.14,0.17,0.33,0.35,0.4,0.37,0.62,0.56,0.29,0.05,0.02,0.19,0.21,0.43,0.56,0.45,0.72,0.63,0.67,0.94,0.05,0,0.14,0.05,0.1,0.06,0.04,0.29,0.09,0.32,0.06,0.25,0,0.54,0.76
"178","12",NA,"MiamiBeachcity",0.13,0.04,0.1,0.83,0.07,0.87,0.15,0.29,0.16,0.93,0.15,1,0.06,0.05,0.16,0.34,0.76,0.5,0.29,0.12,0.39,0.41,0.21,0.11,0.26,0.25,0.38,0.21,0.67,0.58,0.6,0.33,0.59,0.18,0.12,0.38,0.23,0.47,0.9,0.51,0.74,0.84,0.22,0.3,0.35,0.41,0.13,0.43,0.37,0.06,0.36,0.32,0.38,0.4,0.43,0.52,1,1,1,1,0,1,0.16,0.08,0.03,0.12,0.1,0.08,0.71,1,0,0.7,0.08,0.09,0.13,0.28,0.46,0.54,0.51,0.39,0.5,0.69,0.3,0.31,0.4,0.29,1,0.7,0.5,0.04,0.05,1,0.02,0.31,0.51,0.24,0.34,0.42,1,0.71,0.04,0.44,0,0.32,0.07,0.3,0.02,1,0.83,0.23,0.06,0.85,0.5,0.29,0.82
"179","13",NA,"CollegeParkcity",0.02,0.38,1,0,0.2,0.03,0.49,0.7,0.47,0.2,0.03,1,0.17,0.72,0.19,0.09,0.23,0.43,0.26,0.15,0.18,0.35,0.24,0.16,0.13,0.2,0.34,0.04,0.62,0.31,0.43,0.26,0.54,0.65,0.2,0.28,0.5,0.25,0.89,0.79,0.97,0.98,0.53,0,0.07,0.1,0,0.84,0.76,0.05,1,0.01,0.46,0.64,0.74,1,0.2,0.25,0.26,0.33,0.84,0.16,0.4,0.31,0.41,0.36,0.48,0,0.4,0.84,0,0.11,0.13,0.01,0.23,0.33,0.6,0.57,0.24,0.13,0.14,0.13,0.37,0.34,0.32,0.35,0.52,0.61,0.37,0,0.01,0.19,0.6,0.24,0.4,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.18,1,NA,NA,NA,NA,NA,0.77
